100	100	3003	1992
100	100	2920	2113
100	100	2949	1975
100	100	2949	1901
100	100	2996	2109
100	100	2878	1938
100	100	2968	1950
100	100	3006	1740
100	100	2962	1974
100	100	2952	2023
100	100	3011	1753
100	100	2971	1932
100	100	2999	2006
100	100	2977	1930
100	100	2960	1946
100	100	2943	2082
100	100	2923	2063
100	100	2954	2110
100	100	2943	2124
100	100	2932	1889
100	100	2957	1915
100	100	2963	2000
100	100	2915	1853
100	100	2969	1971
100	100	2972	1958
100	100	2925	1988
100	100	2870	1908
100	100	2946	1935
100	100	2967	1918
100	100	2927	2061
100	100	2976	2069
100	100	2967	1964
100	100	2982	1878
100	100	2912	2103
100	100	2918	2023
100	100	2850	2143
100	100	2954	2084
100	100	2958	1977
100	100	2943	2121
100	100	2885	2024
100	100	2856	1985
100	100	2830	1993
100	100	2925	1919
100	100	2989	1791
100	100	2982	1907
100	100	2991	1915
100	100	2885	2030
100	100	2918	1987
100	100	3005	2086
100	100	2985	1992
100	100	3007	2008
100	100	3003	1771
100	100	2947	1929
100	100	2918	1916
100	100	2944	1996
100	100	2867	1892
100	100	2904	1880
100	100	2939	1928
100	100	2942	1729
100	100	2982	2092
100	100	2975	1983
100	100	3033	1888
100	100	3009	1934
100	100	2940	1939
100	100	2992	1869
100	100	2901	1917
100	100	2975	1848
100	100	2920	1923
100	100	2928	1933
100	100	2967	1947
100	100	2898	1888
100	100	2959	1993
100	100	3012	1844
100	100	2975	1929
100	100	2968	1908
100	100	2914	1864
100	100	2884	1857
100	100	2899	2075
100	100	2984	1925
100	100	2963	1932
100	100	2946	2053
100	100	2962	2013
100	100	2991	1913
100	100	2975	1700
100	100	2997	1905
100	100	2897	1867
100	100	2970	1825
100	100	2974	1873
100	100	2970	1888
100	100	2989	1902
100	100	2927	1696
100	100	2971	1909
100	100	2974	1868
100	100	2897	1787
100	100	2931	1943
100	100	2965	1942
100	100	2948	1799
100	100	2945	1905
100	100	2988	1946
100	100	3020	1892
100	100	2990	2012
100	100	2967	1719
100	100	2940	1802
100	100	2867	1869
100	100	2985	1842
100	100	2926	1950
100	100	2964	1978
100	100	2983	1892
100	100	2972	1880
100	100	3002	2039
100	100	2959	1877
100	100	2940	1831
100	100	2974	1819
100	100	2974	1859
100	100	2917	2075
100	100	2941	1888
100	100	2939	1937
100	100	2985	1958
100	100	2952	1906
100	100	2973	2053
100	100	2900	2140
100	100	2967	1904
100	100	2985	2043
100	100	2950	2014
100	100	2971	2001
100	100	2933	1809
100	100	2976	1876
100	100	2999	1834
100	100	2945	1970
100	100	3037	1783
100	100	2973	1860
100	100	2978	1791
100	100	3009	1833
100	100	2970	1850
100	100	2909	1804
100	100	2970	1941
100	100	2925	2046
100	100	2921	1963
100	100	2955	2003
100	100	2997	2060
100	100	2983	1960
100	100	2997	2066
100	100	3012	1814
100	100	3001	1792
100	100	2966	1904
100	100	2986	1935
100	100	2950	1949
100	100	2964	2126
100	100	2912	1907
100	100	2988	1980
100	100	2945	2014
100	100	3003	1789
100	100	2857	1822
100	100	2994	1848
100	100	3008	1861
100	100	2980	1905
100	100	2974	1916
100	100	2994	1891
100	100	2986	1982
100	100	3017	1931
100	100	2984	1887
100	100	2925	2087
100	100	2964	1831
100	100	2954	2046
100	100	2909	1821
100	100	2918	1842
100	100	2978	1856
100	100	2980	1753
100	100	2915	1830
100	100	2971	1811
100	100	2973	1789
100	100	2945	1971
100	100	2975	2009
100	100	2953	2068
100	100	2963	1923
100	100	2972	1717
100	100	2997	2102
100	100	2983	1765
100	100	2971	1834
100	100	2914	1905
100	100	2950	1974
100	100	2950	1974
100	100	2965	2006
100	100	2962	1817
100	100	2972	1922
100	100	2905	1757
100	100	2928	2097
100	100	2961	1820
100	100	2969	1921
100	100	2949	1831
100	100	2997	1860
100	100	3003	1834
100	100	2979	1945
100	100	3003	1833
100	100	2913	1911
100	100	2952	1716
100	100	3018	1813
100	100	2876	1915
100	100	2937	1910
100	100	2973	1872
100	100	2995	1881
100	100	2956	1846
100	100	2976	1875
100	100	2879	1952
100	100	2987	1935
100	100	2942	1995
100	100	2949	2055
100	100	3010	2077
100	100	2983	1916
100	100	2949	1965
100	100	2952	1867
100	100	2979	2105
100	100	2942	2020
100	100	2959	2032
100	100	2947	1729
100	100	2940	1886
100	100	2912	1887
100	100	2969	1860
100	100	2963	2072
100	100	2976	1842
100	100	2987	1822
100	100	2943	1824
100	100	2960	1970
100	100	2924	1684
100	100	2973	1930
100	100	2963	2124
100	100	2931	2062
100	100	2974	2101
100	100	2942	1906
100	100	2929	2118
100	100	2994	2017
100	100	2927	1926
100	100	2965	2027
100	100	2965	1966
100	100	2989	1821
100	100	2961	1992
100	100	2949	1979
100	100	2968	2025
100	100	2959	2035
100	100	2944	1975
100	100	2969	1986
100	100	2988	1792
100	100	2902	1754
100	100	2913	1774
100	100	2971	1718
100	100	2945	1798
100	100	3010	1981
100	100	2981	1871
100	100	2955	1989
100	100	2965	1958
100	100	3013	2040
100	100	2990	2028
100	100	2922	1921
100	100	2942	1815
100	100	2955	2018
100	100	2990	1761
100	100	2986	1965
100	100	2934	1934
100	100	2929	2023
100	100	2999	2055
100	100	2966	1981
100	100	2973	1922
100	100	3000	1963
100	100	2967	2018
100	100	2961	1824
100	100	2955	1797
100	100	2977	1988
100	100	2979	1842
100	100	2941	1962
100	100	2896	1978
100	100	2923	1819
100	100	2952	1761
100	100	2961	1961
100	100	2970	1828
100	100	2965	1911
100	100	2955	2028
100	100	2915	1843
100	100	2924	1988
100	100	2931	2046
100	100	2967	1982
100	100	2959	2085
100	100	2943	1954
100	100	2933	2050
100	100	2975	1872
100	100	2986	1783
100	100	2960	2070
100	100	2980	1988
100	100	2893	1912
100	100	2980	2049
100	100	2951	2112
100	100	2973	2103
100	100	2978	1996
100	100	2965	2128
