100	100	2056	2069
100	100	1954	2156
100	100	2023	2029
100	100	1977	1958
100	100	2052	2159
100	100	1948	1972
100	100	2035	2008
100	100	2073	1811
100	100	2043	2051
100	100	2001	2099
100	100	1996	1829
100	100	2053	1990
100	100	2038	2091
100	100	2052	1995
100	100	2002	1998
100	100	1994	2125
100	100	1990	2118
100	100	1994	2164
100	100	1972	2158
100	100	1985	1946
100	100	1960	1978
100	100	1992	2057
100	100	1983	1902
100	100	2016	2035
100	100	2038	2045
100	100	2019	2067
100	100	1902	1962
100	100	2022	1988
100	100	2054	1972
100	100	1961	2063
100	100	1991	2156
100	100	2025	2032
100	100	1955	1968
100	100	1988	2136
100	100	1967	2068
100	100	1967	2162
100	100	1975	2114
100	100	2002	2037
100	100	1987	2192
100	100	1941	2060
100	100	1932	2058
100	100	1884	2028
100	100	1993	1953
100	100	2067	1862
100	100	2063	1945
100	100	2053	1968
100	100	2027	2053
100	100	1986	2050
100	100	2051	2101
100	100	2070	2072
100	100	2086	2075
100	100	2082	1857
100	100	2034	1967
100	100	1975	1896
100	100	1975	2037
100	100	1955	1943
100	100	1965	1937
100	100	2035	1961
100	100	1990	1788
100	100	2003	2153
100	100	2050	1997
100	100	2028	1961
100	100	2092	1953
100	100	1993	1991
100	100	2092	1906
100	100	1955	1962
100	100	2023	1905
100	100	1980	1976
100	100	1997	1994
100	100	2038	1993
100	100	1991	1946
100	100	2030	2068
100	100	2106	1900
100	100	2055	1975
100	100	2043	1938
100	100	2017	1907
100	100	1920	1915
100	100	1969	2105
100	100	2003	1975
100	100	1979	1959
100	100	1932	2066
100	100	2007	2050
100	100	1995	1938
100	100	2020	1776
100	100	2059	1908
100	100	1937	1938
100	100	2043	1853
100	100	2026	1950
100	100	2016	1966
100	100	2029	1930
100	100	1968	1773
100	100	2012	1938
100	100	1968	1945
100	100	1954	1858
100	100	2003	1987
100	100	2003	1954
100	100	1983	1838
100	100	2008	1917
100	100	1967	2038
100	100	2045	1987
100	100	2022	2069
100	100	2002	1778
100	100	1971	1857
100	100	1895	1945
100	100	2040	1886
100	100	1946	2006
100	100	2008	1999
100	100	1998	1934
100	100	2002	1961
100	100	2074	2110
100	100	2011	1938
100	100	1947	1908
100	100	2004	1894
100	100	2008	1894
100	100	2021	2088
100	100	2044	1918
100	100	1983	1947
100	100	2042	2004
100	100	1990	1927
100	100	2102	2090
100	100	1993	2166
100	100	2020	1952
100	100	2047	2092
100	100	2072	2063
100	100	1990	2037
100	100	1974	1870
100	100	2033	1936
100	100	2063	1874
100	100	1936	2027
100	100	2107	1877
100	100	2026	1922
100	100	2076	1902
100	100	2132	1863
100	100	2042	1899
100	100	1963	1834
100	100	1976	2009
100	100	1974	2034
100	100	1977	1990
100	100	1975	2025
100	100	2021	2098
100	100	1998	2015
100	100	2040	2128
100	100	2086	1871
100	100	2078	1814
100	100	2088	1919
100	100	2040	1976
100	100	2016	1957
100	100	2003	2200
100	100	1943	1955
100	100	2101	2045
100	100	1969	2067
100	100	2102	1816
100	100	1877	1893
100	100	2026	1899
100	100	2013	1956
100	100	2010	1982
100	100	2021	1974
100	100	1977	1972
100	100	2014	2040
100	100	2118	1981
100	100	2045	1936
100	100	1957	2140
100	100	1956	1873
100	100	1985	2080
100	100	1929	1876
100	100	1938	1863
100	100	1978	1919
100	100	2003	1792
100	100	1930	1905
100	100	2003	1837
100	100	2053	1864
100	100	1931	2053
100	100	1965	2048
100	100	2010	2078
100	100	1964	1962
100	100	2036	1759
100	100	2017	2158
100	100	2022	1786
100	100	1984	1886
100	100	1922	1969
100	100	1919	2008
100	100	1946	2018
100	100	1956	2033
100	100	1985	1907
100	100	1978	1983
100	100	1945	1789
100	100	1986	2178
100	100	2039	1878
100	100	1994	1961
100	100	1975	1867
100	100	1965	1964
100	100	2070	1863
100	100	2004	1969
100	100	2061	1904
100	100	1989	1951
100	100	2003	1774
100	100	2046	1930
100	100	1920	1951
100	100	1987	1919
100	100	1968	1945
100	100	2015	1955
100	100	1973	1887
100	100	1974	1963
100	100	1900	2017
100	100	2048	1971
100	100	2015	2057
100	100	2031	2137
100	100	2058	2109
100	100	2038	1984
100	100	2008	1984
100	100	1962	1914
100	100	1949	2163
100	100	1984	2083
100	100	1968	2050
100	100	1991	1741
100	100	1951	1949
100	100	1923	1976
100	100	2016	1877
100	100	2035	2096
100	100	2022	1876
100	100	2000	1910
100	100	1964	1872
100	100	1984	2016
100	100	1934	1761
100	100	1967	2001
100	100	1986	2168
100	100	1942	2097
100	100	2016	2144
100	100	2004	1955
100	100	1949	2121
100	100	2098	2078
100	100	1985	1991
100	100	1957	2100
100	100	1975	2039
100	100	2006	1917
100	100	1941	2017
100	100	1963	1987
100	100	1976	2108
100	100	2001	2102
100	100	1993	1995
100	100	2024	2010
100	100	2054	1804
100	100	1956	1808
100	100	1974	1828
100	100	2007	1768
100	100	2015	1817
100	100	2036	2041
100	100	2004	1909
100	100	1987	2038
100	100	2007	2020
100	100	2051	2110
100	100	1982	2065
100	100	1955	1966
100	100	2011	1871
100	100	1956	2092
100	100	2051	1829
100	100	1970	2033
100	100	2001	1978
100	100	1999	2076
100	100	2036	2135
100	100	2018	2011
100	100	2044	1991
100	100	2002	2045
100	100	2026	2053
100	100	1977	1859
100	100	1985	1814
100	100	1977	2042
100	100	2052	1899
100	100	1997	2008
100	100	1965	2070
100	100	1955	1854
100	100	1992	1789
100	100	1986	1998
100	100	2029	1881
100	100	1971	1977
100	100	2046	2049
100	100	1950	1926
100	100	1953	2008
100	100	1964	2068
100	100	1967	1989
100	100	1944	2132
100	100	1963	2024
100	100	1968	2050
100	100	2037	1928
100	100	2044	1800
100	100	1990	2108
100	100	1967	2033
100	100	1936	1959
100	100	1983	2088
100	100	1929	2119
100	100	1961	2149
100	100	2002	2017
100	100	2016	2156
