100	100	1988	559
100	100	1945	615
100	100	2012	544
100	100	1981	419
100	100	2049	623
100	100	1977	486
100	100	2036	499
100	100	2034	313
100	100	2000	563
100	100	1969	564
100	100	1979	205
100	100	2038	460
100	100	1993	546
100	100	2031	497
100	100	1999	452
100	100	2002	602
100	100	1979	600
100	100	1980	634
100	100	2002	610
100	100	1985	418
100	100	1949	397
100	100	1982	526
100	100	1979	408
100	100	1989	525
100	100	1995	516
100	100	1971	604
100	100	1918	445
100	100	2027	492
100	100	2046	509
100	100	2008	510
100	100	1950	561
100	100	1976	505
100	100	1942	360
100	100	2010	651
100	100	1972	522
100	100	2002	694
100	100	2000	558
100	100	1991	514
100	100	1964	667
100	100	1953	550
100	100	1913	528
100	100	1916	504
100	100	2009	417
100	100	2028	328
100	100	2101	496
100	100	2056	423
100	100	2034	655
100	100	1960	510
100	100	2097	600
100	100	2001	571
100	100	2033	584
100	100	2046	349
100	100	2034	470
100	100	2040	348
100	100	1967	480
100	100	1961	465
100	100	1943	411
100	100	2035	506
100	100	1976	209
100	100	1992	553
100	100	2093	507
100	100	2010	353
100	100	2121	491
100	100	2000	468
100	100	2090	460
100	100	1958	445
100	100	1998	370
100	100	1994	464
100	100	1996	487
100	100	2038	480
100	100	2000	463
100	100	1982	559
100	100	2088	442
100	100	2050	485
100	100	2060	439
100	100	2017	436
100	100	1913	388
100	100	1984	619
100	100	2008	400
100	100	2012	364
100	100	1958	456
100	100	1999	504
100	100	2036	342
100	100	1974	207
100	100	2110	381
100	100	1906	408
100	100	2053	334
100	100	1992	417
100	100	1991	424
100	100	2046	387
100	100	1942	225
100	100	2032	399
100	100	1958	356
100	100	1933	334
100	100	2019	490
100	100	2046	391
100	100	1995	275
100	100	2046	403
100	100	1929	431
100	100	2002	400
100	100	2038	528
100	100	2017	190
100	100	1983	289
100	100	1880	385
100	100	2048	352
100	100	1954	444
100	100	2053	467
100	100	2015	341
100	100	1984	413
100	100	2057	623
100	100	1996	393
100	100	1923	355
100	100	1978	335
100	100	2028	345
100	100	2081	634
100	100	2055	465
100	100	2033	387
100	100	2041	475
100	100	2029	352
100	100	2119	676
100	100	2038	697
100	100	2010	435
100	100	2045	590
100	100	2048	633
100	100	2023	472
100	100	1981	302
100	100	2025	398
100	100	2071	345
100	100	1941	434
100	100	2044	355
100	100	2013	390
100	100	1996	387
100	100	2129	424
100	100	2040	377
100	100	1999	286
100	100	1956	420
100	100	2030	494
100	100	1999	467
100	100	2002	467
100	100	2041	565
100	100	1978	433
100	100	2042	605
100	100	2081	366
100	100	2094	344
100	100	2123	490
100	100	2049	459
100	100	2078	437
100	100	1973	678
100	100	1938	419
100	100	2080	602
100	100	1982	504
100	100	2123	367
100	100	1880	346
100	100	2017	352
100	100	1974	361
100	100	1984	420
100	100	2012	420
100	100	1946	375
100	100	2006	489
100	100	2099	508
100	100	2044	395
100	100	1959	589
100	100	1989	270
100	100	2000	526
100	100	1937	328
100	100	1976	267
100	100	1952	337
100	100	2009	227
100	100	1924	326
100	100	2004	286
100	100	2008	353
100	100	1907	444
100	100	1981	442
100	100	2039	551
100	100	2002	382
100	100	2037	251
100	100	2025	599
100	100	2051	248
100	100	2007	284
100	100	1923	391
100	100	1924	385
100	100	1966	416
100	100	1976	433
100	100	1956	341
100	100	1974	377
100	100	1933	251
100	100	1939	667
100	100	2015	359
100	100	2019	363
100	100	2004	275
100	100	1934	321
100	100	2082	338
100	100	2044	413
100	100	2020	357
100	100	2008	461
100	100	1984	231
100	100	1967	355
100	100	1942	434
100	100	2017	391
100	100	1937	352
100	100	1998	367
100	100	1972	315
100	100	1922	362
100	100	1893	469
100	100	2073	436
100	100	2006	544
100	100	1979	637
100	100	2052	547
100	100	2025	444
100	100	2036	454
100	100	1985	315
100	100	1915	513
100	100	1964	544
100	100	1993	486
100	100	2029	205
100	100	1943	371
100	100	1895	402
100	100	2042	330
100	100	2073	611
100	100	2045	317
100	100	1956	322
100	100	1967	299
100	100	1969	453
100	100	1916	168
100	100	1953	417
100	100	1981	579
100	100	1952	512
100	100	2015	601
100	100	1984	436
100	100	2016	590
100	100	2044	611
100	100	1980	475
100	100	1943	497
100	100	1972	458
100	100	1988	336
100	100	1971	423
100	100	2000	412
100	100	1951	531
100	100	1983	549
100	100	2019	465
100	100	2060	492
100	100	2091	285
100	100	1961	229
100	100	1972	279
100	100	2013	198
100	100	2053	275
100	100	2021	454
100	100	2034	343
100	100	1999	479
100	100	2005	469
100	100	2045	540
100	100	2001	500
100	100	1959	425
100	100	1996	343
100	100	1947	499
100	100	2019	290
100	100	1969	418
100	100	2017	458
100	100	1990	558
100	100	2010	564
100	100	2037	461
100	100	2040	492
100	100	1991	433
100	100	2046	513
100	100	2022	292
100	100	2030	266
100	100	1987	453
100	100	2046	385
100	100	2012	510
100	100	1937	535
100	100	1994	282
100	100	2009	249
100	100	1997	450
100	100	2022	346
100	100	1960	407
100	100	2065	600
100	100	1908	388
100	100	1996	465
100	100	2001	537
100	100	2019	402
100	100	1968	521
100	100	1945	449
100	100	2036	527
100	100	2024	400
100	100	2082	277
100	100	2001	563
100	100	1980	418
100	100	1953	431
100	100	2042	518
100	100	1986	508
100	100	1960	535
100	100	2083	473
100	100	2062	611
