100	100	1044	2053
100	100	940	2110
100	100	1050	1972
100	100	956	1892
100	100	1045	2103
100	100	964	1895
100	100	1034	1935
100	100	1090	1781
100	100	1063	2013
100	100	999	2069
100	100	928	1783
100	100	1064	1940
100	100	1026	2047
100	100	1063	1950
100	100	974	1939
100	100	985	2059
100	100	987	2072
100	100	974	2121
100	100	961	2082
100	100	972	1885
100	100	903	1933
100	100	963	2003
100	100	993	1845
100	100	1003	1994
100	100	1034	2002
100	100	1048	2026
100	100	894	1891
100	100	1044	1916
100	100	1087	1908
100	100	947	1988
100	100	940	2124
100	100	1007	2015
100	100	888	1903
100	100	1024	2067
100	100	959	2000
100	100	1028	2082
100	100	940	2038
100	100	989	1974
100	100	963	2145
100	100	957	2001
100	100	933	2021
100	100	881	1957
100	100	993	1888
100	100	1070	1820
100	100	1104	1858
100	100	1048	1913
100	100	1125	2012
100	100	973	2012
100	100	1056	2014
100	100	1087	2068
100	100	1110	2069
100	100	1091	1811
100	100	1047	1911
100	100	974	1822
100	100	948	1988
100	100	990	1883
100	100	946	1884
100	100	1076	1906
100	100	966	1733
100	100	968	2119
100	100	1083	1925
100	100	961	1903
100	100	1130	1879
100	100	986	1924
100	100	1144	1854
100	100	953	1902
100	100	1000	1868
100	100	998	1900
100	100	1008	1923
100	100	1049	1940
100	100	1028	1860
100	100	1036	2053
100	100	1142	1860
100	100	1079	1922
100	100	1059	1867
100	100	1059	1845
100	100	902	1857
100	100	976	2046
100	100	963	1898
100	100	947	1879
100	100	857	2028
100	100	999	2005
100	100	964	1854
100	100	988	1742
100	100	1062	1817
100	100	906	1896
100	100	1058	1792
100	100	1016	1917
100	100	1003	1920
100	100	1021	1868
100	100	937	1731
100	100	1003	1866
100	100	923	1881
100	100	957	1814
100	100	1027	1916
100	100	981	1882
100	100	949	1778
100	100	1023	1839
100	100	886	1996
100	100	1003	1945
100	100	995	2004
100	100	966	1707
100	100	942	1801
100	100	865	1886
100	100	1037	1834
100	100	907	1932
100	100	1001	1913
100	100	945	1852
100	100	978	1903
100	100	1093	2050
100	100	1010	1891
100	100	905	1861
100	100	974	1843
100	100	998	1833
100	100	1053	1987
100	100	1091	1855
100	100	971	1861
100	100	1038	1944
100	100	983	1856
100	100	1182	2034
100	100	1038	2084
100	100	1027	1903
100	100	1044	2021
100	100	1134	2024
100	100	957	1950
100	100	946	1815
100	100	1030	1882
100	100	1078	1812
100	100	870	1971
100	100	1114	1864
100	100	1016	1873
100	100	1094	1890
100	100	1204	1813
100	100	1062	1850
100	100	963	1763
100	100	914	1962
100	100	964	1951
100	100	968	1915
100	100	944	1971
100	100	990	2028
100	100	947	1986
100	100	1034	2071
100	100	1095	1821
100	100	1102	1757
100	100	1164	1843
100	100	1046	1911
100	100	1035	1860
100	100	978	2163
100	100	917	1913
100	100	1165	1999
100	100	948	2002
100	100	1171	1755
100	100	852	1831
100	100	998	1854
100	100	952	1916
100	100	969	1930
100	100	1005	1928
100	100	897	1936
100	100	986	1978
100	100	1155	1939
100	100	1046	1886
100	100	933	2089
100	100	896	1806
100	100	957	2019
100	100	899	1815
100	100	905	1790
100	100	917	1880
100	100	970	1729
100	100	895	1852
100	100	972	1790
100	100	1062	1830
100	100	855	2004
100	100	906	1979
100	100	998	2016
100	100	924	1873
100	100	1043	1695
100	100	974	2091
100	100	1012	1718
100	100	918	1812
100	100	877	1904
100	100	826	1952
100	100	904	1957
100	100	894	1976
100	100	947	1853
100	100	929	1918
100	100	913	1745
100	100	965	2161
100	100	1050	1837
100	100	950	1886
100	100	937	1794
100	100	875	1913
100	100	1070	1809
100	100	990	1885
100	100	1035	1870
100	100	1015	1869
100	100	974	1737
100	100	995	1912
100	100	918	1879
100	100	969	1857
100	100	909	1912
100	100	957	1909
100	100	913	1837
100	100	895	1936
100	100	852	1961
100	100	1047	1902
100	100	1007	1995
100	100	1022	2106
100	100	1034	2068
100	100	1028	1931
100	100	1009	1926
100	100	888	1831
100	100	830	2120
100	100	952	2025
100	100	918	1976
100	100	987	1678
100	100	881	1889
100	100	866	1930
100	100	994	1808
100	100	1038	2011
100	100	997	1823
100	100	933	1891
100	100	906	1812
100	100	939	1972
100	100	876	1710
100	100	904	1953
100	100	941	2113
100	100	882	2038
100	100	982	2090
100	100	1001	1914
100	100	920	2020
100	100	1122	2062
100	100	995	1938
100	100	877	2053
100	100	926	1976
100	100	940	1845
100	100	887	1966
100	100	928	1928
100	100	907	2063
100	100	972	2057
100	100	971	1932
100	100	1027	1936
100	100	1070	1724
100	100	931	1744
100	100	983	1777
100	100	997	1698
100	100	1003	1725
100	100	998	1989
100	100	968	1818
100	100	961	1975
100	100	992	1958
100	100	1023	2043
100	100	921	2007
100	100	929	1915
100	100	1016	1834
100	100	886	2031
100	100	1033	1785
100	100	905	1983
100	100	1013	1913
100	100	1000	2028
100	100	987	2075
100	100	1008	1951
100	100	1056	1927
100	100	951	1986
100	100	1010	1976
100	100	936	1765
100	100	959	1731
100	100	915	1986
100	100	1071	1856
100	100	1016	1944
100	100	961	2023
100	100	933	1768
100	100	990	1725
100	100	963	1932
100	100	1030	1831
100	100	917	1922
100	100	1083	1981
100	100	928	1892
100	100	943	1932
100	100	950	1992
100	100	940	1917
100	100	879	2065
100	100	919	1967
100	100	970	1965
100	100	1030	1886
100	100	1054	1720
100	100	970	2047
100	100	894	1964
100	100	938	1889
100	100	953	1991
100	100	872	2033
100	100	891	2087
100	100	1002	1913
100	100	1011	2069
